URL,Date,News_title,News_text
https://www.yahoo.com/news/fire-south-eastern-germany-grows-044729450.html,2025-07-03 06:30:00,"Fire in eastern Germany grows, spreads to neighbouring state","A forest fire at a former military training ground in the eastern German state of Saxony has significantly expanded, in what has now been deemed a major hazard situation, authorities said on Wednesday.

More than 200 firefighters are battling the flames, which have now reached the neighbouring state of Brandenburg, which surrounds the capital Berlin, they said.

""Together with the Saxony state police, the use of firefighting helicopters is currently being examined, taking into account the presence of unexploded ordnance in the fire area,"" the district office stated late on Wednesday evening.

Wednesday marked the third consecutive day of firefighting operations in Saxony that have forced dozens of residents from their homes.

On Wednesday evening, a village that is home to a residency for people with severe disabilities was evacuated, according to Raiko Riedel from the Zeithain fire brigade.

A few hours later, residents at a neighbouring town received notification via a warning app saying they needed to evacuate. Shortly before midnight, an all-clear was given for this area.

Fire area increases tenfold

The fire's spread has increased more than tenfold since midday, said Riedel, who is the deputy municipal fire chief in Zeithain. At least 600 hectares are now affected by the blaze. Late in the evening, the Meißen district authorities reported that more than 200 emergency personnel were active at various fire sites.

""The fire is moving northwards, towards Brandenburg,"" Riedel said in the evening. The dry vegetation is facilitating the rapid spread, along with light winds. Authorities are eyeing a biogas plant in the area that needs to be protected from the blaze.

Two firefighters injured in nearby Brandenburg

Earlier, Brandenburg's Interior Minister René Wilke announced that the fire had crossed the state line into Brandenburg. A female firefighter and a male firefighter suffered burns during the operation and were seriously injured. Sixty-five emergency personnel from Brandenburg are involved in the effort.

""The fire has escalated,"" said Brandenburg's forest fire protection officer, Raimund Engel, adding that an entire open area known as the heathland is burning. Emergency personnel from Brandenburg are stationed at the state border, ready to assist.

The fire broke out on Tuesday afternoon near a demolition site used by the ordnance disposal service, according to a fire brigade spokesperson. By Wednesday night, the fire had initially been contained. The terrain is challenging due to the risk of unexploded ordnance detonating on the former military training ground.

The Gohrischheide area has been a nature reserve for several decades and is home to endangered breeding birds in Saxony. The area has experienced multiple fires in the past.

In June 2022, a fire there became the largest forest fire in Saxony in 30 years, causing millions of euros in damage. A year later, another fire broke out, with firefighting efforts also lasting several days. In both cases, arson was suspected as the cause."
https://www.yahoo.com/news/thousands-evacuate-wildfire-burns-crete-040850002.html,2025-07-03 06:30:00,Tourists evacuated from Crete as heatwave punishes Europe,"Thousands of people have evacuated the Greek island of Crete to escape a rapidly spreading wildfire threatening homes and hotels.

Firefighters, with the support of water-dropping planes and helicopters, are battling the blaze, which began in the southeastern part of the island on Wednesday afternoon.

The wildfire came as four people died in Spain, two in France and two others in Italy during anearly summer heatwave in Europeon Wednesday.

Italy issued red alerts for 18 cities, while in Germany, temperatures were forecast to peak at 40 degrees Celsius, reportedly causing motorways to buckle.

Wildfires have also broken out in Turkey, while two of the four people who died in Spain were killed by a blaze in Catalonia.

Greece

Italy

Germany

France

Spain

Rest of Europe

Gale winds have fanned the flames in Greece and caused more than 1,500 people to be evacuated from the Cretian municipality of Ierapetra so far, with some evacuees taking refuge in temporary shelters.

At least 155 firefighters, along with 38 water trucks and support teams, were deployed to the area, where the fire has already caused damage to homes and hotels.

Nektarios Papadakis, a civil protection official at the regional authority, told the Associated Press: “It’s a very difficult situation. The fire is very hard to contain. Right now, they cannot contain it.

“The tourists who were moved out are all ok. They have been taken to an indoor basketball arena and hotels in other regions of the island.”

The fire service issued a daily bulletin on Thursday, warning that the wildfire risk remains exceptionally high across Crete and parts of southern Greece as firefighters continue to battle multiple active fronts.

Last month, wildfires broke out on the Greek holiday island of Chios, causing thousands to evacuate.

In Italy, there have been several fatalities. Two Italian male tourists died of heat stroke in separate incidents on beaches in Sardinia, where temperatures in recent days have exceeded 40C.

Meanwhile, food delivery riders in the country have been offered more money if they agree to work in temperatures of 40C or more, an offer that has infuriated unions.

The incentive prompted a debate about safety at work as Italy swelters through an intense heatwave, with a red alert declared in around 20 cities, from Rome to Turin.

Glovo, a food delivery company, sent a message to its bicycle couriers saying that if they agree to work in temperatures of 32-36C they will receive a 2% bonus.

If they sweat it out in temperatures of 36 to 40C then they can expect a 4% bonus. If they consent to work in temperatures exceeding 40C then they will get an 8% bonus.

Unions said the incentives were irresponsible and endangered the safety of employees. Glovo said the extra payments are not “incentives” but a system of “compensation” for working in the sweltering heat.

The row came as Italian authorities imposed new rules to halt work in sectors such as construction and agriculture, where workers are exposed to the sun and high temperatures.

Building site workers, manual labourers and farmworkers have been told they should not work between 12.30pm and 4pm because of the extreme heat.

The decree does not apply to delivery couriers, apart from in the northern region of Piedmont, where the regional government decided to explicitly include the sector.

Even Germany is sweltering, with temperatures of up to 40C.

Germany’s national weather service warned of “exceptionally high” temperatures.

The heat was causing disruptions to transport, with Germany’s national rail operator Deutsche Bahn warning of impaired services in the west of the country, where temperatures were highest.

In the north-west, close to the city of Bremen, the heat had caused the surface of the motorway to buckle in places, creating a danger for drivers, local media reported.

As well as an increased risk of forest fires, Germany’s rivers are also running low, causing problems for navigating the country’s waterways.

In the eastern city of Dresden, the level of the Elbe river has sunk to just 64 centimetres (25 inches), compared with an average of around two metres.

In France, temperatures had cooled slightly overnight into Wednesday but remained high. Paris was expected to experience highs of around 35C after hitting 40C on Tuesday, according to weather service Meteo-France.

French Health Minister Catherine Vautrin said it was “too early to take stock” of the consequences of the heatwave.

But for the Paris metro area, there had been a “serious” increase in emergency services’ activity of around 15 percent as the mercury rose.

An official estimate of the excess mortality linked to the heatwave would take two weeks for French authorities to compile, the ministry indicated.

In Spain, people will have to wait until the weekend before they experience a drop in temperatures.

A 75-year-old man died in the southern city of Cordoba, bringing the total number of heat-related deaths over the last 10 days in Spain to at least four.

Barcelona adopted plans to extend protections for sanitation workers in heatwaves, including more water breaks, after a woman died Saturday following her shift.

Scientists say heatwaves have arrived across Europe earlier this year, spiking temperatures by up to 10 C (50 F) in some regions as warming seas encouraged the formation of a heat dome over much of Europe, trapping hot air masses. Last year was the planet’s hottest on record.

Turkey, which battled blazes on several fronts, forcing the temporary evacuation of about 50,000 people earlier in the week, said its fires were largely contained.

However, fires continued for a second day in the country’s western coastal province of Izmir.

Winds hindered firefighting efforts as the flames approached a main highway to Cesme, local TV footage showed, and thick smoke billowed over mountainous areas.

In Belgium, the Atomium attraction in Brussels, where highs of 34C were expected, was set to maintain reduced opening hours for the second day in a row on Wednesday to spare visitors from the afternoon heat.

But coastal areas in Belgium were already experiencing lower temperatures Wednesday, and cool winds blowing in from the Atlantic were expected to see highs in France drop to near 28C on Thursday.

Swiss utility Axpo, meanwhile, has shut its two reactor units at the Beznau nuclear power plant due to high river water temperatures.

Scientists say heatwaves have arrived earlier this year, spiking temperatures by up to 10 C (50 F) in some regions as warming seas encouraged the formation of a heat dome over much of Europe, trapping hot air masses.

Broaden your horizons with award-winning British journalism. Try The Telegraph free for 1 month with unlimited access to our award-winning website, exclusive app, money-saving offers and more."
https://www.yahoo.com/news/skydiving-plane-crashes-jersey-cross-230720848.html,2025-07-03 06:30:00,"Skydiving plane crashes in New Jersey at Cross Keys Airport, leaving 14 people injured","Fourteen people were injured at a New Jersey airport after a skydiving plane crashed during takeoff Wednesday evening.

The Cessna 208B, carrying 15 people including the pilot, ran off the end of the runway and into the woods at Cross Keys Airport in Gloucester County around 5:30 p.m., authorities said.

Some of the injured were being taken away on stretchers to the Cooper University Hospital Camden, New Jersey, according to a hospital spokesperson.

Three injured were taken to the trauma center and eight were treated in the emergency department for lesser injuries, the spokesperson told theNew York Times.

One person aboard the plane denied treatment at the scene,ABC6reported.

“The pilot was reportedly in an ascent at that point and again reported some engine trouble, and that’s when he was trying to circle back to make it back down onto the ground but was unable to do so,” Halter told ABC6.

The plane had been leased to Skydive Cross Keys, the “largest skydiving center in the region” based at the airport, ABC 6 reported.

It is unclear what caused the crash.

The Federal Aviation Administration launched an investigation into the incident."
https://www.yahoo.com/news/skydiving-plane-crashes-off-off-042708729.html,2025-07-03 06:45:00,Skydiving plane crashes off of N.J. runway; casualties reported,"July 3 (UPI) --A skydiving plane with 15 people aboard went off the end of a runway in southern New Jersey on Wednesday evening, federal authorities said. A number of casualties have been reported.

The Federal Aviation Administration said ina statementthat the Cessna 208B aircraft was departing Cross Keys Airport in Williamstown, located 52 miles southeast of Trenton, at 5:30 p.m. EDT when the incident happened.

Gloucester County Emergency Managementreportedit as a ""multi-agency MASS CASUALTY INCIDENT"" on social media.

""Downed Aircraft -- Please avoid the area to allow emergency vehicles the best access!"" it said.

Monroe Township Mayor Gregory Wolfe said ina statementthat there were 14 passengers and one pilot on the plane. Fourteen occupants have been transported to either Cooper Hospital or Inspira Hospital with injuries ranging from minor to critical. The 15th occupant refused medical treatment at the scene.

""At this time, there are fortunately no fatalities reported,"" he said.

""Please keep all the victims in your thoughts and prayers during this time.""

Andrew Halter, with the emergency management services, toldThe New York Timesthat three people sustained critical injuries and were airlifted to the hospital.

He said the aircraft had been leased to Skydive Cross Keys and had ""reported engine trouble prior to the crash.""

Both the FAA and the National Transportation Safety Boardsaidthey were investigating.

Skydive Cross Keys said onits websitethat it is ""the largest skydiving center in the region"" and is known ""for high safety standards and a warm, friendly vibe."""
https://www.yahoo.com/news/hotels-homes-evacuated-greek-island-062649317.html,2025-07-03 07:00:00,Hotels and homes evacuated on Greek island of Crete as wildfire burns out of control,"ATHENS, Greece (AP) — Firefighters were struggling Thursday to bring a major wildfire on Greece's southern island of Crete under control, hampered by gale force winds whipping up the flames.

Thousands of people were evacuated from hotels and homes overnight after the fire started Wednesday afternoon in the Ierapetra area on the island's southern coast, officials said.

The head of the hoteliers’ association of Ierapetra and southeastern Crete, Giorgos Tzarakis, told local media about 5,000 tourists had been evacuated from the area, and that several homes and businesses had been damaged.

By Thursday morning, 230 firefighters backed by 10 water-dropping helicopters were battling the flames advancing through forest and farmland.

Gale force winds in the area, with gusts reaching about 50 miles (80 kilometers) per hour, “are constantly creating ... new outbreaks, making firefighting work very difficult,” said fire department spokesman Vassilis Vathrakogiannis.

Two people were evacuated by boat overnight, while six private boats were on standby in case further evacuations by sea became necessary, the coast guard said.

Nektarios Papadakis, a civil protection official at the regional authority, told The Associated Press overnight that tourists who had been evacuated from the area had been taken to an indoor basketball arena and hotels in other parts of the island.

Several residents were treated for breathing difficulties, officials said, but there were no reports of serious injuries.

The Fire Service and a civil protection agency issued mobile phone alerts for the evacuations and appealed to residents not to return to try to save their property.

As fires crested ridgelines and edged toward residential areas overnight, the blaze sent clouds of ash into the sky, illuminated by the headlights of emergency vehicles and water trucks that lined the coastal road near the resorts of Ferma and Achlia on the southeast of Crete.

Crete is one of Greece’s most popular destinations for both foreign and domestic tourists.

The risk of wildfires remained very high across Crete and parts of southern Greece Thursday, according to a daily bulletin issued by the Fire Service.

Wildfires are frequent in the country during its hot, dry summers, and the fire department has already tackled dozens across Greece so far this year.

In 2018, a massivefire swept through the seaside town of Mati,east of Athens, trapping people in their homes and on roads as they tried to flee. More than 100 died, including some who drowned while trying to swim away from the flames."
https://www.yahoo.com/news/san-joaquin-county-seizes-12-040119121.html,2025-07-03 07:00:00,"San Joaquin County seizes 12,000 pounds of illegal fireworks ahead of 4th of July","(FOX40.COM)— Just days ahead of Independence Day, the San Joaquin County Sheriff’s Office wrapped up a six-week operation seizing more than 12,000 pounds of illegal fireworks.

While this year’s haul was less than previous years, law enforcement officials say it’s a sign their efforts are working.

“From a law enforcement standpoint, we like to see that it’s not as big this year because that means what we’re doing out there is working,” said Assistant Sheriff Michael Eastin.

The investigation covered more than just fireworks. According to the sheriff’s office, the bust also led to the seizure of 150 destructive devices, over 26 grams of cocaine, four firearms, and the recovery of stolen equipment and a drone in collaboration with Lodi and Stockton Police.

Multiple fireworks shows in Northern California canceled due to the warehouse fire

At a press conference on Wednesday, District Attorney Ron Freitas warned the public about the serious legal consequences of possessing or selling illegal fireworks.

“If you possess illegal fireworks, you can serve a year in jail and up to a thousand-dollar fine. If you manufacture or distribute illegal fireworks, you can face up to three years in prison,” said Freitas.

Officials are urging residents to celebrate safely with “Safe and Sane” fireworks available at permitted stands, and to keep emergency lines clear. They ask the public to call 911 only for emergencies, not just to report the sound of fireworks.

Copyright 2025 Nexstar Media, Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.

For the latest news, weather, sports, and streaming video, head to FOX40 News."
https://www.yahoo.com/news/fire-burns-behind-grant-co-035900917.html,2025-07-03 07:30:00,Fire burns behind Grant Co. Irrigation and Rehabilitation building,"Jul. 2—MOSES LAKE — On the morning of July 2, the City of Moses Lake Fire Department was dispatched due to multiple reports of a wildfire located in the area of Penn Street and behind the Grant County Irrigation and Rehabilitation District building, north of East Wheeler Road. The fire was reported at about 10:45 a.m.

""We made a pretty quick stop of the fire,"" said Battalion Chief JR Schwendeman, who was on the scene. ""It's going to continue to burn for probably the next 24 hours in certain areas, but we're going to be in the area in the next 24 hours continuing to watch it and put out hot spots.""

Due to the rapid response, the fire was contained at 11:32 a.m. and limited to roughly five acres of land with no structural involvement or loss, and no human injury, according to an MLFD press release. The cause of the fire is undetermined.

Upon arrival, the decision was made to call for assistance from mutual aid partners due to the current fire weather watch and the desire to rapidly contain the fire to limit damage, said the MLFD release. The MLFD responded with four fire suppression apparatus and two chief officers and received mutual aid from Grant County Fire District 5 with nine vehicles.

""It was in fast-moving fuels,"" said Schwendeman. ""We had a decent wind that was driving the fire and making it larger.""

While the cause and exact starting location of the fire is undetermined, it is thought to have started near the old Silverbow Honey Company building at 1120 E Wheeler Rd, said Schwendeman.

While the fire was being suppressed, the public was asked to proceed with caution through the surrounding area to allow firefighters to have direct access to the fire.

The fire was reported to members of the Moses Lake Irrigation and Rehabilitation District by a customer who informed them to leave the building as the fire was approaching the property boundaries, said Sam Castro, Executive General Manager at the MLIRD. The MLIRD immediately called the authorities after being informed of the fire.

""I was really impressed with the response that we received from the city's fire department and Grant County (5) Fire Department,"" said Castro. ""Just a great job on their end for responding as quickly as they did with the amount of trucks that they did.""

The quickness of the response from the fire departments was essential in preventing the fire from spreading, he said.

The fire trucks appeared to have some initial difficulty in getting access to the area due to the location of the fire as well as difficulty from the high level of traffic on the road, said Castro. Being certified in flagging, he then began working on traffic control and assisting in directing the firefighters to the back gates of their building to suppress the fire.

He said he was not being directed by the fire departments in his decision to begin flagging.

""I just wanted to ensure that we could direct the fire trucks to the right location, and I think everybody was just doing their part, lending a hand where they could,"" said Castro.

MLIRD staff were very thankful for the service from the emergency responders on the scene. Along with the efforts from the fire departments, officers from the Moses Lake Police Department and a trooper from the Washington State Patrol were on scene to ensure the safety of the public.

""I was really proud of our emergency responders and how they suppressed the fire and continued to add water to it after it was suppressed to ensure the public safety and to ensure that this didn't flare up with the expected winds we were having this afternoon,"" said Castro. ""Amazing response from the city and county firefighting teams. We just want to recognize them and thank them sincerely.""

Moses Lake Fire Department administrators would like to remind everyone that fire fuels are very dry at this time of year and are easily ignited. They ask that everyone stay careful with cooking and recreational fires during the summer season and ensure they are not just out, but cold when not attended.

Editor's Note: This story has been updated and expanded throughout and is finalized."
https://www.yahoo.com/news/atlanta-first-responders-preparing-keep-053918659.html,2025-07-03 07:30:00,Atlanta first responders preparing to keep large events secure this weekend,"Signs of the crowds to come are on the ground in Buckhead Wednesday night.

Atlanta police are starting to block off roads around Lenox Square. That’s where a fireworks show is scheduled for Thursday night.

Friday, July 4, the Atlanta Journal-Constitution Peachtree Road Race will start there as well.

“This is my tenth time running it,” Mike Huff toldChannel 2’s Courtney Francisco.

Huff stopped at Lenox Square on Wednesday to pick up his credentials and battled traffic jams surrounding the mall. Police have installed hundreds of traffic barriers.

“To help prevent any type of vehicle attacks,” said Deputy Chief Kelley Collier.

[DOWNLOAD:Free WSB-TV News app for alerts as news breaks]

He said this is the first year for that security measure.

“After events, we do a debrief. We look at what is happening, how can we improve, but we also look at things occurring around the world and how we can better protect our citizens and visitors of the city,” said Collier. “So, this is one of the things we came up with.”

Police said the drone unit will be in the air, and undercover officers will be in the crowd.

They say a team will be monitoring 4,700 surveillance cameras.

“Over the years, they’ve definitely reinforced more security. So, makes me feel safer,” said Samantha Buychs.

The night of July 4, 911 dispatchers are planning to manage a high number of calls for help.

“We expect to have multiple calls of fireworks, shots fired, and noise complaints,” said Executive Director Desiree Arnold.

TRENDING STORIES:

Man drowns after jumping into Chattahoochee River to rescue child

Georgia special tax refunds: When will most eligible taxpayers receive their checks?

Delta flight leaving Atlanta loses piece of wing in North Carolina driveway

To help manage response times, Arnold said to call 311 and dial option 2 for non-emergency calls involving noise complaints. Call 911 for dangerous firework calls and gunshots.

“If the fireworks are creating another danger, on a rooftop, for instance, we, of course, want you to call 911 for those,” said Arnold.

Police are switching to 12-hour shifts because they also have to secure the final Club World Cup game at Mercedes-Benz Stadium, and they expect thousands of international soccer fans to fill the streets Saturday.

“This allows us to have more officers present. We will have to maintain our calls for service. We still have to support the city during these events,” said Collier.

If safety protocols go as planned, locals say getting through traffic should be the only worry.

“Getting out of the chaos, that’s the tough part,” said Bo Swanson.

[SIGN UP:WSB-TV Daily Headlines Newsletter]"
https://www.yahoo.com/news/israel-kills-more-300-gaza-065232088.html,2025-07-03 08:15:00,Israel kills more than 300 in Gaza in 48 hours as focus intensifies on GHF,"More than 300 Palestinians have been killed by Israeli forces in the last 48 hours, according to the Gaza Government Media Office, which says Israel has “committed 26 bloody massacres” in that period.

At least 118 Palestinians were killed and 581 others injured in Israeli attacks across the Gaza Strip in the past 24 hours, the enclave’s Health Ministry said on Thursday. At least 73 of those were killed since dawn, including 33 aid seekers at the controversial Israeli and United States-backedGaza Humanitarian Foundation(GHF) aid sites.

Thirteen people were killed when Israeli forces attacked a tent in al-Mawasi in the south, while 16 were killed and many wounded in an attack on Mustafa Hafez School, sheltering displaced people west of Gaza City, medical sources told Al Jazeera.

Ahmed Mansour, a displaced Palestinian taking shelter in the school building, said, “We woke up to fierce [Israeli] air strikes. It felt like an earthquake. People say it was a drone attack, but the sound was horrifying, relentless shelling. Missiles were so destructive that they set everything on fire. Victims were left burning for hours without help. There is no one here to save us.”

The Government Media Office statement on Thursday said the attacks over the last 48 hours had targeted civilians in shelters and displacement centres overcrowded with tens of thousands of displaced people, public rest areas, Palestinian families inside their homes, popular markets and vital civilian facilities, and starving civilians searching for food.

Reporting from Deir el-Balah on the latest killings of Palestinians near GHF aid centres, Al Jazeera’s Tareq Abu Azzoum said, “People described scenes of horror as they wait for hours just hoping to get their hands on basic food supplies, only to be met with sudden and unprovoked gunfire … I’ve been speaking to a number of survivors this morning, and they told me such heartbreaking testimonies and they shared the horrific scenes that unfolded near the GHF-run aid centres.

“They told me that there was no prior warning, no prior indication – just gunfire ripping through the crowd, desperate Palestinians scattered for cover as bullets flew. They told me that emergency services and medical teams were not able to access the area due to the intensity of the gunfire … This absolutely reflects the collapse of the humanitarian landscape here in Gaza,” he added.

US contractors ostensibly guarding aid distribution sites in Gaza have been using live ammunition and stun grenades as hungry Palestinians scramble for food, according to accounts and videos obtained by The Associated Press news agency.

Two US contractors, speaking to the AP on condition of anonymity, said they were speaking out because they were disturbed by what they considered dangerous practices. They said the security staff hired were often unqualified, unvetted, heavily armed and seemed to have an open licence to do whatever they wished.

Later Thursday, GHF released a statement of denial.  “GHF launched an immediate investigation when the Associated Press first brought these allegations to our attention. Based on time-stamped video footage and sworn witness statements, we have concluded that the claims in the AP’s story are categorically false.”

“At no point were civilians under fire at a GHF distribution site. The gunfire heard in the video was confirmed to have originated from the [Israeli military], who was outside the immediate vicinity of the GHF distribution site. It was not directed at individuals, and no one was shot or injured,” it claimed without providing evidence.

A recent report from Israeli outletHaaretzdetailed Israeli troops, in their words, confirming that Israeli soldiers have deliberately shot at unarmed Palestinians seeking aid in Gaza after being “ordered” to do so by their commanders.

Al Jazeera’s Nour Odeh, reporting from Amman, said the GHF is “not just to replace the humanitarian mechanism run by international organisations for decades in Gaza, but it’s also to apply maximum pressure on the civilian population”. Odeh also noted that Israeli National Security Minister Itamar Ben-Gvir has said this week that too much aid is going to Gaza and that none should enter to ensure an Israeli victory.

Dr Mads Gilbert, a Norwegian emergency medicine doctor and professor who has provided healthcare in Gaza for more than 30 years, told Al Jazeera that the GHF operation “is part of the [Israeli military forces]’ and the Israeli government plan to ethnically cleanse and to fulfil their goal of genocide in Gaza”.

“This has nothing to do with alleviating starvation in Gaza,” Gilbert said.

Describing the aid from GHF as a “drop in the ocean” and a “sham operation”, Gilbert added, “The distribution organisation is aimed at using food as bait to attract starving people, to terrorise them and to kill them. The shooting of people in food lines is a war crime.”

The UN agency for Palestinian refugees (UNRWA) has called for investigations into the killings and wounding of Palestinians trying to access food through GHF. UNRWA notes that while it operated about 400 sites across the besieged enclave, GFH has set up only four “mega-sites”, three in the south and one in central Gaza – none in the north, where conditions are most severe. In a post on X, UNRWA called for the UN to “do the work” in distributing aid.

More than 130 humanitarian organisations, including Oxfam, Save the Children and Amnesty International, on Tuesday demanded the immediate closure of the GHF, accusing it of facilitating attacks on starving Palestinians.

The NGOs said Israeli forces and armed groups “routinely” open fire on civilians attempting to access food.

Since the GHF began operations in late May, more than650 Palestinians have been killedwhile seeking aid, and nearly 4,000 have been wounded.

Meanwhile, Hamas has said it is studying a new proposal for a 60-day ceasefire in Gaza, but insisted it is seeking an agreement that would bring an end to Israel’s devastating war.

Hamas said in a statement on Wednesday that it had received proposals from the mediators and is holding talks with them to “bridge gaps” to return to the negotiating table and try to reach a ceasefire agreement.

The Palestinian group said it was aiming for an agreement that would end the Gaza war and ensure the withdrawal of Israeli forces from the enclave.

The announcement came a day after US President Donald Trump said Israel had agreed to the ceasefire proposal and urged Hamas to accept the deal before conditions worsen. Trump has been increasing pressure on the Israeli government and Hamas to broker a ceasefire and an agreement for the group to release the Israeli captives held in Gaza."
https://www.yahoo.com/news/passengers-left-critically-injured-skydiving-101153674.html,2025-07-03 10:45:00,Passengers left ‘critically injured’ after skydiving plane carrying 15 crashes near New Jersey airport,"A skydiving plane carrying 15 people crashed into a wooded area near aNew Jerseyairport, leaving several passengers critically injured.

A Cessna 208B plane was in the air for minutes after taking off at Cross Keys Airport in Williamstown before reports of a downed aircraft emerged just before 5.30 p.m. on Wednesday, according to theFederal Aviation Administration.

All 15 people on board were taken to the Cooper University Hospital in Camden to be treated forinjuriesin what the Gloucester County Emergency Management called a “mass casualty incident” in a FacebookpostWednesday.

Three people with critical injuries were taken to the hospital by a helicopter, the agency said. Trauma surgeons were at the scene triaging the victims, a Cooper spokesperson told theNew York Times.

Footage captured by Philadelphia-based6abc Action Newsshowed bodies being stretchered away by emergency personnel in the aftermath of the crash.

Twelve others on board were being treated with “less severe” or minor injuries, they added. Several of those injured were reportedly covered in jet fuel.

“It's amazing at this point that there are no fatalities reported,” Andrew Halter of Gloucester County OEM said.

“There are some injuries reported to be severe or critical,” he continued. “Again, people received tremendous medical treatment on scene, a joint effort between police officers, firefighters and EMS crews who first arrived at the scene.”

New Jersey Governor Phil Murphy tweeted that he had been briefed on the crash and confirmed that there had been “no fatalities at this time.”

The Cessna, which was leased to Skydive Cross Keys, had reported engine trouble before the crash, Halter said. The pilot tried circling back around and attempted to land at Cross Keys Airport but was unsuccessful.

Federal and local authorities are investigating the cause of the crash.

The incident comes just days after a small twin-engine plane crashed in Ohio,killing six people.

On Sunday morning, shortly after that plane took off from the Youngstown-Warren Regional Airport, it crashed in a heavily wooded area.

The plane was carrying two experienced crew members and four passengers when it crashed and caught on fire, local officials said.

Howland Fire Chief Ray Pace said the “extremely tragic situation” could have been worse, as the plane crashed near two or three houses."
