URL,Date,News_title,News_text
https://www.yahoo.com/news/crash-injuries-reported-high-point-025048118.html,2025-07-03 05:00:00,Crash with injuries reported in High Point on Skeet Club Road,"HIGH POINT, N.C. (WGHP) — A crash with injuries was reported in High Point on Wednesday night, according to the High Point Police Department.

The crash happened on Skeet Club Road around 9 p.m. First responders are still on the scene.

The extent of the injuries is unknown. Police say people were taken to a hospital.

The cause of the crash is also unknown.

This is a developing story.

Copyright 2025 Nexstar Media, Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.

For the latest news, weather, sports, and streaming video, head to FOX8 WGHP."
https://www.yahoo.com/news/buses-collide-crash-n-y-042356241.html,2025-07-03 05:00:00,"Buses Collide in Crash at N.Y.C. Bus Terminal, Injuring 12","Two coach buses collided near the Port Authority Bus Terminal in New York City on Wednesday, July 2

The collision injured 12 people, including one of the bus drivers, who suffered moderate injuries

The Port Authority Bus Terminal was shut down for approximately six hours after the crash

A dozen people were injured after two buses collided near the Port Authority Bus Terminal in New York City on Wednesday, July 2, New Jersey Transitsaid.

Around 6 a.m. local time, two coach buses collided near West 41st Street after one rear-ended the other on a fourth-level ramp. ""One bus made contact with the rear of the other bus,"" Deputy Chief Jason Saffon, Fire Department of New York EMS, toldABC 7.

Twelve people were injured. One of the victims was one of the bus drivers, who suffered moderate injuries and had to be extricated from the crash. The driver was transported to a hospital for further evaluation.

The cause of the crash is under investigation.

Deb Cohn-Orbach/UCG/Universal Images Group via Getty

“It was a mess this morning,” a New Jersey resident told theNew York Post. “If I’d known, I would have waited because I heard they were telling people at the bus stop to take the train, but I didn’t understand why they were doing that.”

“I never knew where I was,” the resident added. “It really threw me off.”

Shortly after the accident, the Port Authority Bus Terminal was shut down.

""We initially had some difficulty getting up the ramp, because it backed traffic up behind it,"" Saffon said. ""But we worked with the Port Authority police to open up the exit ramp so we could go up the wrong way and get our ambulances up there.""

The NJ Transit buses were diverted to Secaucus, Newark Penn Station and Hoboken, N.J. The passengers on those buses were instructed to take the PATH to get to New York.

Then, around noon, NJ Transitissued a statementthat the bus service traveling to and from the New York Port Authority Bus Terminal began “operating on or close to schedule.”

Read the original article onPeople"
https://www.yahoo.com/news/motorcycle-crash-victim-calls-better-022022631.html,2025-07-03 05:00:00,Motorcycle crash victim calls for better emergency response times after waiting over 30 minutes for Medic,"CHARLOTTE, N.C. (QUEEN CITY NEWS) — A motorcycle crash victim is asking county leaders for change after he waited more than 30 minutes for medical personnel to respond.

He wants to make sure no one else has to wait longer than he had to.

“The fire department showed up in about 5 minutes — less than 5 minutes, I believe. And then we waited, and the fire department said ‘Hey, where’s the ambulance? We need them emergency traffic‘ and they’re like ‘oh, yeah, we’re still 10 minutes away.‘ I’ve been on the ground for 10 minutes already,” Ullman recalled.

MORE |As Charlotte grows, so do 911 calls – and the burden on firefighters

He’s recovering from a broken arm from a June motorcycle crash. Bystanders called 911, but he waited more than 30 minutes for an ambulance to arrive.

“All I wanted was to get to the hospital so they could start treating me,” Ullman said.

He spoke before Mecklenburg County Commissioners on Tuesday about emergency response times, hoping they could find a resolution.

“Every minute matters when you’re lying on the pavement, scared, broken in pain, unsure, time moves different. Each minute feels like an eternity. The fire department sat with me for 15 of those minutes, helpless because there was nothing they could do in their scope of practice,” Ullman said.

The area firefighters’ association wants leaders to address the long-standing issue of emergency response times with Medic. Chiefs say firefighters are spending too long on scenes waiting for Medic crews to arrive, keeping them from other emergencies.

“We continue to hear the discussion referencing 300 fire trucks within the county. The reality, those 300 trucks, only about 100 are staffed full-time time ready to roll at a moment’s notice. Citing the large number inflates expectations while ignoring operational facts. We need you to focus on the reality of our emergency response resources,” said Charlotte Firefighters Association President Mark Finis.

Mecklenburg County fire chiefs met with commissioners and Medic officials on June 26 to discuss the growing population and the best ways to decrease response times.

“The goals as they are written today for Medic, in our contract, don’t work anymore. The way that we have built this system and built Medic to be accountable for response times makes it show that we are 98% compliant, when in reality. It’s 60 something,” said Medic executive director John Peterson.

Ullman hopes the conversation leads to change.

“All the taxpayers deserve better. Every resident. No one should have to wait 20 minutes for an ambulance,” Ullman said.

Huntersville Fire officials sent Medic a memorandum of understanding and are hoping for a response soon.

Copyright 2025 Nexstar Media, Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.

For the latest news, weather, sports, and streaming video, head to Queen City News."
https://www.yahoo.com/news/residents-along-busy-street-concerned-024235862.html,2025-07-03 05:00:00,"Residents along busy street concerned by speeding cars, frequent crashes","DAYTON, Ohio (WDTN) — Acar crashed into a home on Valley Streetover the weekend, but local residents say this is not the first time something like this has happened in the area.

2 NEWS spoke to multiple neighbors who say Valley Street has been a dangerous stretch of road for years. While police officials have not released what causedthat crash on Sunday, people living on Valley Street say speeding has been the primary cause of numerous incidents in the past.

While the speed limit is 35 miles per hour, the 2 NEWS team saw several cars going faster than the posted limit in just a single evening. For a narrow two lane road with lots of people nearby, this can have dangerous consequences.

On Sunday, acar crashedinto a parked vehicle and a home, with the family inside narrowly avoiding injury.

Along other parts of Valley Street, the same scene has played out many times over the years. Many neighbors can recall several instances during their time on Valley Street.

“We heard a loud crash followed by a bang and looked out the window. A car had hit the telephone pole and flipped end over end, and ended up in our front yard,” said Jeremy Doyle, local resident.

Another crash happened just months after, getting even closer to disaster.

“My girlfriend was working at the front of the house, a car came speeding through our yard and hit the front of the house,” said Doyle. “Scared the daylights out of her.”

Doyle says he’s reached out to Dayton officials looking for solutions, but has yet to hear anything back.

Further up the street, an auto scrapyard caught a crash on their security cameras, as a driver crashed into a customer’s vehicle and narrowly missed hitting two people standing outside.

“It’s pretty much a daily, either there’s an accident or there’s something, you know, very close calls all the time, almost every day,” said Emron Obbasov, nephew of owner, T&S Towing and Auto Recycling.

The owner says there’s a bend in the road at the corner of Valley and Valleycrest that is the setting of weekly accidents from speeding cars.

Obbasov believes there must be a solution to keep the crashes from happening.

“At least one speed bump or something, or like a speed trap, like a speed camera. Because it’s getting ridiculous,” said Obbasov.

One resident walks Valley Street everyday, and with there being no sidewalks along a good chunk of the road, he’s merely an arm’s length away from cars speeding past.

“Just put in a stoplight or some speed bumps at least,” said William Bussell, local resident. “Just slow down, man, I mean, they’re in a hurry to get nowhere fast.”

2 NEWS has reached out to Dayton’s civil engineering office on any upcoming projects to help slow down drivers. They were unavailable for comment.

Copyright 2025 Nexstar Media, Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.

For the latest news, weather, sports, and streaming video, head to WDTN.com."
https://www.yahoo.com/news/skydiving-plane-crashes-jersey-cross-230720848.html,2025-07-03 06:30:00,"Skydiving plane crashes in New Jersey at Cross Keys Airport, leaving 14 people injured","Fourteen people were injured at a New Jersey airport after a skydiving plane crashed during takeoff Wednesday evening.

The Cessna 208B, carrying 15 people including the pilot, ran off the end of the runway and into the woods at Cross Keys Airport in Gloucester County around 5:30 p.m., authorities said.

Some of the injured were being taken away on stretchers to the Cooper University Hospital Camden, New Jersey, according to a hospital spokesperson.

Three injured were taken to the trauma center and eight were treated in the emergency department for lesser injuries, the spokesperson told theNew York Times.

One person aboard the plane denied treatment at the scene,ABC6reported.

“The pilot was reportedly in an ascent at that point and again reported some engine trouble, and that’s when he was trying to circle back to make it back down onto the ground but was unable to do so,” Halter told ABC6.

The plane had been leased to Skydive Cross Keys, the “largest skydiving center in the region” based at the airport, ABC 6 reported.

It is unclear what caused the crash.

The Federal Aviation Administration launched an investigation into the incident."
https://www.yahoo.com/news/skydiving-plane-crashes-off-off-042708729.html,2025-07-03 06:45:00,Skydiving plane crashes off of N.J. runway; casualties reported,"July 3 (UPI) --A skydiving plane with 15 people aboard went off the end of a runway in southern New Jersey on Wednesday evening, federal authorities said. A number of casualties have been reported.

The Federal Aviation Administration said ina statementthat the Cessna 208B aircraft was departing Cross Keys Airport in Williamstown, located 52 miles southeast of Trenton, at 5:30 p.m. EDT when the incident happened.

Gloucester County Emergency Managementreportedit as a ""multi-agency MASS CASUALTY INCIDENT"" on social media.

""Downed Aircraft -- Please avoid the area to allow emergency vehicles the best access!"" it said.

Monroe Township Mayor Gregory Wolfe said ina statementthat there were 14 passengers and one pilot on the plane. Fourteen occupants have been transported to either Cooper Hospital or Inspira Hospital with injuries ranging from minor to critical. The 15th occupant refused medical treatment at the scene.

""At this time, there are fortunately no fatalities reported,"" he said.

""Please keep all the victims in your thoughts and prayers during this time.""

Andrew Halter, with the emergency management services, toldThe New York Timesthat three people sustained critical injuries and were airlifted to the hospital.

He said the aircraft had been leased to Skydive Cross Keys and had ""reported engine trouble prior to the crash.""

Both the FAA and the National Transportation Safety Boardsaidthey were investigating.

Skydive Cross Keys said onits websitethat it is ""the largest skydiving center in the region"" and is known ""for high safety standards and a warm, friendly vibe."""
https://finance.yahoo.com/news/elon-musk-grabs-control-tesla-194604827.html,2025-07-03 07:00:00,Yahoo Finance,"Investors are glued to Tesla (TSLA) at writing following reports that its billionaire chief executive, Elon Musk, will personally oversee European sales after firing Omead Afshar – the company’s vice president of manufacturing and operations – last week.

Musk is seizing operational control at a time when the EV maker is scrambling to stabilize sales in Europe. According to the latest data, TSLA registrations were down 61.5% in Denmark and 64.4% in Sweden last month.

Is Palantir Stock a Buy, Sell, or Hold for July 2025?

Is Archer Aviation Stock a Buy, Sell, or Hold for July 2025?

Oklo Just Announced a New Nuclear Fuel Deal. Is OKLO Stock a Buy Here?

Our exclusive Barchart Brief newsletter is your FREE midday guide to what's moving stocks, sectors, and investor sentiment - delivered right when you need the info most. Subscribe today!

Note that Tesla stock is currently down some 18% versus its May high.

Continued declines in European sales is a major red flag for Tesla investors given the region is the company’s second-largest market and a key pillar of the global EV demand.

TSLA shares slipped on Tuesday because registrations down 60%-plus in both Denmark and Sweden signals intensifying competition, particularly from its Chinese rivals.

The aforementioned weakness is significant given EV adoption at large is growing at an exciting pace across the continent – suggesting Tesla is losing share.

In short, the regional slump undercuts revenue forecasts, pressures margins, and raises questions about brand perception, potentially making it more difficult for Tesla stock to extend gains moving forward.

Tesla is scheduled to report its delivery numbers for the second quarter on Wednesday, July 2.

According to JPMorgan analyst Ryan Brinkman, the EV maker’s Q2 deliveries could come in as much as 19% below its year-ago figure, potentially triggering another leg down in Tesla shares in the near term.

In a research note this morning, Brinkman also said there’s a “material risk to the outlook for full year deliveries” as he reiterated his $115 price target on the EV stock, flagging a more than 60% downside risk from current levels.

While not nearly as bearish as JPM, other Wall Street firms recommend against buying Tesla stock at current levels as well.

According to Barchart, the consensus rating on TSLA shares currently sits at “Hold” only with the mean target of about $297 below its current trading price.

On the date of publication, Wajeeh Khan did not have (either directly or indirectly) positions in any of the securities mentioned in this article. All information and data in this article is solely for informational purposes. This article was originally published onBarchart.com"
https://www.yahoo.com/news/diogo-jota-dead-liverpool-portugal-082758108.html,2025-07-03 10:30:00,Diogo Jota dead: Liverpool and Portugal forward dies in car accident aged 28,"Liverpooland Portugal forwardDiogo Jotahas died aged 28 after his car crashed off the side of a motorway and erupted in flames.

Jota was in the car with his 26-year-old brother, Andre, a footballer for FC Penafiel inPortugal, who also died. No other vehicles wereinvolved in the crashshortly after midnight local time, Spanish authorities said.

The car left the road after a tyre blew out during the overtaking of another vehicle, the Spanish Civil Guard toldThe Independent. A charred patch of grass divides the two carriageways of the northwestern A-52 motorway, where the crumpled body of the Lamborghini lay before it was removed on Thursday.

Liverpool FC said they were “devastated” by Jota’s death and requested privacy for the family as they come to terms with an “unimaginable loss”. The Portuguese star scored 65 goals during five years at the club, in which he played a major role in a host of trophy wins.

Jotamarried long-term partner Rute Cardoso, with whom he had three children, in Porto less than two weeks ago. “A day we will never forget,” reads the caption of his last Instagram post, which shows a video of the wedding day.

Tributes poured in throughout Thursdayfrom players, clubs, sporting figures and football fans, who just months earlier witnessed Jota win his first Premier League title.

Liverpool manager Arne Slot said the “sense of shock is absolute” for the club.

“Diogo was not just our player,” he said. “He was a loved one to all of us.

“I could say so much about what he brought to our team but the truth is everyone who watched Diogo play could see it. Hard work, desire, commitment, great quality, goals.

“The essence of what a Liverpool player should be.”

Slot said the player “never sought popularity” but gained it anyway and was a friend to everyone, able to make others feel good about themselves “just by being with them”.

He said the last time they spoke he wished Jota luck for his upcoming wedding.

“In many ways, it was a dream summer for Diogo and his family, which makes it all the more heartbreaking that it should end like this,” Slot added.

The Portugal international joined Liverpool from Wolverhampton Wanderers in 2020 and established himself as a key attacker under Jurgen Klopp and latterly Arne Slot, winning the Premier League, FA Cup and League Cup in his five-year spell at Anfield.

Wolves said Jota was “adored by our fans, loved by his teammates and cherished by everyone who worked with him”. They added: “The memories he created will never be forgotten.”

The Portugal national side said Jota was “not only a fantastic player with almost 50 caps ... but also an extraordinary person who was respected by all his teammates and opponents”.

Jurgen Klopp, who signed Jota from Wolves and was his manager at Liverpool until 2024, said he was “heartbroken” by the news.

“This is a moment where I struggle!” he posted on Instagram. “There must be a bigger purpose! But I can’t see it! I’m heartbroken to hear about the passing of Diogo and his brother André.

“Diogo was a not only a fantastic player, but also a great friend, a loving and caring husband and father! We will miss you so much! All my prayers, thoughts and power to Rute, the kids ... and everyone who loved them! Rest in peace.”

National teammate Cristiano Ronaldo paid tribute on Instagram. “Doesn’t make any sense,” he wrote. “Just now we were together in the national team, just now you were married.

“To your family, to your wife and children, I send my condolences and wish them all the strength in the world. I know you will always be with them.”

Portuguese prime minister Luis Montenegro posted on social media: “The news of the death of Diogo Jota, an athlete who greatly honored Portugal’s name, and his brother is unexpected and tragic. I extend my deepest condolences to their family. It is a sad day for football and for national and international sports.”

Porto FC, a major club in Jota’s home city where he played on loan during the 2016-17 season, said it is “in mourning” after the death of Jota and Andre, who was also in the youth ranks.

Many current and former players paid tribute. Liverpool legend Jamie Carragher said: “Devastating news about Diogo Jota & his brother Andre this morning.

“Thoughts are with everyone of their family & friends, especially his wife Rute & their three lovely kids.”

Harvey Elliott, a Liverpool youngster who made his debut shortly before Jota joined, left a heartfelt tribute for his teammate. “I can’t put into words how much this hurts us,” Elliott said.

“You were an incredible footballer... the kind that made a difference every single time you stepped on the field. You were humble, hardworking, kind, and always there for anyone that needed anything.

“I feel so lucky to have shared the pitch with you, shared memories and moments I’ll carry with me forever. You’ll always be part of this team, part of the Liverpool family, We will never, ever forget you.”

Darwin Nunez, another Liverpool teammate, said there are “no words to comfort you for so much pain”. He added: “I will always remember you with your smile, as a good teammate on and off the field.”

Jota’s former Wolves teammate and Portugal international Ruben Neves said: “They say that we only lose people when we forget them. I will never forget you.""

Steven Gerrard, one of Liverpool’s greatest-ever players, said: “RIP Diogo. Condolences to his family and friends during this incredibly sad time.”

Prince William said in a post on X that as “part of the footballing family” he was “deeply saddened” to hear of Jota’s death.

And tennis legend Rafael Nadal said it was “sad news” and offered his “thoughts and affection” to Jota’s family.

Darts star Stephen Bunting, a well-known Liverpool fan, posted a picture of him alongside the footballer.

He wrote: “Such sad news I’m hearing. RIP Diogo Jota. What a lovely person. Such a sad day for the football world and beyond. Only just married too. My heart goes out to the family and we are all sending our prayers.”

The governing body for European football, Uefa, said it is “deeply saddened” to hear of Jota’s loss, while a host of Premier League clubs offered their condolences.

Born in Porto in 1996, Jota joined the Pacos de Ferreira youth setup in 2013 before making his senior debut in autumn 2014.

He first appeared in Portugal’s top division in February 2015, becoming the youngest player at his club to score in the top division. Jota joined Spanish club Atletico Madrid in 2016, before his move to the Premier League one year later.

After starring for Wolverhampton Wanderers for three years, he stepped up to a Liverpool team who had just won the Premier League under Jurgen Klopp.

Already known for his pace, dribbling and lethal ball-striking ability with both feet, Jota arrived at Anfield in 2020 and scored 65 goals in 182 appearances for the club in all competitions. He also made 49 appearances for Portugal, twice winning the Uefa Nations League."
https://www.yahoo.com/news/passengers-left-critically-injured-skydiving-101153674.html,2025-07-03 10:45:00,Passengers left ‘critically injured’ after skydiving plane carrying 15 crashes near New Jersey airport,"A skydiving plane carrying 15 people crashed into a wooded area near aNew Jerseyairport, leaving several passengers critically injured.

A Cessna 208B plane was in the air for minutes after taking off at Cross Keys Airport in Williamstown before reports of a downed aircraft emerged just before 5.30 p.m. on Wednesday, according to theFederal Aviation Administration.

All 15 people on board were taken to the Cooper University Hospital in Camden to be treated forinjuriesin what the Gloucester County Emergency Management called a “mass casualty incident” in a FacebookpostWednesday.

Three people with critical injuries were taken to the hospital by a helicopter, the agency said. Trauma surgeons were at the scene triaging the victims, a Cooper spokesperson told theNew York Times.

Footage captured by Philadelphia-based6abc Action Newsshowed bodies being stretchered away by emergency personnel in the aftermath of the crash.

Twelve others on board were being treated with “less severe” or minor injuries, they added. Several of those injured were reportedly covered in jet fuel.

“It's amazing at this point that there are no fatalities reported,” Andrew Halter of Gloucester County OEM said.

“There are some injuries reported to be severe or critical,” he continued. “Again, people received tremendous medical treatment on scene, a joint effort between police officers, firefighters and EMS crews who first arrived at the scene.”

New Jersey Governor Phil Murphy tweeted that he had been briefed on the crash and confirmed that there had been “no fatalities at this time.”

The Cessna, which was leased to Skydive Cross Keys, had reported engine trouble before the crash, Halter said. The pilot tried circling back around and attempted to land at Cross Keys Airport but was unsuccessful.

Federal and local authorities are investigating the cause of the crash.

The incident comes just days after a small twin-engine plane crashed in Ohio,killing six people.

On Sunday morning, shortly after that plane took off from the Youngstown-Warren Regional Airport, it crashed in a heavily wooded area.

The plane was carrying two experienced crew members and four passengers when it crashed and caught on fire, local officials said.

Howland Fire Chief Ray Pace said the “extremely tragic situation” could have been worse, as the plane crashed near two or three houses."
https://www.yahoo.com/news/parkway-west-inbound-closed-near-102816149.html,2025-07-03 11:00:00,"Tractor-trailer rolls over, catches fire on Parkway West near airport, causing major backups","A massive tractor-trailer fire shut down the inbound Parkway West Thursday morning, causing major backups near the Pittsburgh International Airport.

State police said shortly after 5 a.m., a truck carrying frozen food items took the curve too fast, rolled over and caught fire.

Viewer video sent to Channel 11 shows the moments the truck was engulfed in flames.

Both lanes of the parkway have since reopened, but the on-ramp remains shut down as crews work to clear the debris.

No one was injured in the crash.

Download theFREE WPXI News appfor breaking news alerts.

Follow Channel 11 News onFacebookandTwitter. |Watch WPXI NOW"
